Patilgaon, 1529, 16.777105, 73.694296, 111.154259, 5.000000e-01, 124.929558, 34672.138211, 10
Dahivali Tarf Korkada, 145, 19.394590, 73.523046, 111.151268, 5.000000e-01, 124.926284, 34672.913092, 10
Varsale, 2542, 19.715731, 73.246406, 110.936531, 5.000000e-01, 124.691307, 34728.638553, 10
Kasa Bk, 2116, 19.912882, 73.046431, 110.341629, 5.000000e-01, 124.041118, 34883.933425, 10
Talavali Tarf Dengachimet, 1793, 19.781974, 72.990635, 110.000000, 5.000000e-01, 123.668263, 34973.725693, 10
Korawale, 1793, 19.240825, 73.479157, 110.000000, 5.000000e-01, 123.668263, 34973.725693, 10
Manmohadi, 277, 19.814520, 73.261198, 109.815353, 5.000000e-01, 123.466898, 35022.444934, 10
Khoste, 1169, 19.525647, 73.244100, 109.301552, 5.000000e-01, 122.907161, 35158.709979, 10
Khoste, 354, 19.525647, 73.244100, 109.301552, 5.000000e-01, 122.907161, 35158.709979, 10
Kharangan, 825, 19.350962, 73.572573, 109.205353, 5.000000e-01, 122.802458, 35184.337649, 10
Madacha  Pada, 652, 19.920080, 73.090700, 109.000000, 5.000000e-01, 122.579051, 35239.165998, 10
KochareBk., 415, 19.337602, 73.581932, 109.000000, 5.000000e-01, 122.579051, 35239.165998, 10
DongarNhave, 1827, 19.134810, 73.476696, 109.000000, 5.000000e-01, 122.579051, 35239.165998, 10
Kulhe, 493, 19.443563, 73.477119, 108.638374, 5.000000e-01, 122.185969, 35336.123946, 10
Kharid, 1022, 19.393577, 73.511973, 108.621483, 5.000000e-01, 122.167619, 35340.665533, 10
Khodade, 180, 17.347901, 73.337096, 107.259048, 5.000000e-01, 120.690582, 35710.760762, 10
Pimpalghar, 1736, 19.267368, 73.571700, 107.000000, 5.000000e-01, 120.410430, 35781.984440, 10
Shendrun, 557, 19.362197, 73.373164, 106.561440, 5.000000e-01, 119.936642, 35903.196138, 10
Jamghar, 1136, 19.230318, 73.457847, 106.391045, 5.000000e-01, 119.752729, 35950.506653, 10
Kudshet, 610, 19.402772, 73.426216, 106.000000, 5.000000e-01, 119.331021, 36059.541188, 10
Masale, 2033, 18.997896, 72.830724, 106.000000, 5.000000e-01, 119.331021, 36059.541188, 10
Kudshet, 559, 19.402772, 73.426216, 106.000000, 5.000000e-01, 119.331021, 36059.541188, 10
Ghagurli, 342, 19.190821, 73.497493, 106.000000, 5.000000e-01, 119.331021, 36059.541188, 10
Vandre, 1182, 18.391386, 72.984718, 105.972443, 5.000000e-01, 119.301321, 36067.249263, 10
Umbar Pada Nandade (CT), 7605, 19.286525, 73.475473, 104.050026, 5.000000e-01, 117.235598, 36613.000139, 10
Sajai, 1489, 19.100127, 72.846122, 104.000000, 5.000000e-01, 117.182004, 36627.416517, 10
Khandare, 606, 19.998364, 73.771969, 104.000000, 5.000000e-01, 117.182004, 36627.416517, 10
Shedali, 804, 18.467164, 73.858847, 104.000000, 5.000000e-01, 117.182004, 36627.416517, 10
Mharas, 799, 19.209076, 73.472642, 104.000000, 5.000000e-01, 117.182004, 36627.416517, 10
Ashte, 1075, 19.412729, 73.515238, 103.854149, 5.000000e-01, 117.025797, 36669.510752, 10
Ashte, 466, 19.412729, 73.515238, 103.854149, 5.000000e-01, 117.025797, 36669.510752, 10
Ojiwale, 380, 19.268965, 73.586603, 103.000000, 5.000000e-01, 116.112397, 36917.930339, 10
Jambhurde, 1330, 17.690829, 73.421279, 103.000000, 5.000000e-01, 116.112397, 36917.930339, 10
Osarvira, 1494, 19.973625, 72.942351, 102.692200, 5.000000e-01, 115.783829, 37008.255347, 10
Savaroli Bk., 1581, 19.360114, 73.544032, 102.047043, 5.000000e-01, 115.096147, 37198.981402, 10
Inde, 885, 19.278683, 73.562358, 102.000000, 5.000000e-01, 115.046056, 37212.963420, 10
Khidse, 490, 19.783536, 73.221717, 101.739845, 5.000000e-01, 114.769179, 37290.471384, 10
Kachakoli, 869, 19.150153, 73.422638, 101.000000, 5.000000e-01, 113.982984, 37512.621043, 10
Kalamdevi, 1582, 20.067438, 73.004877, 100.842796, 5.000000e-01, 113.816162, 37560.156018, 10
Sonavale, 587, 19.157434, 73.311974, 100.816345, 5.000000e-01, 113.788100, 37568.165785, 10
Shenawe, 1663, 19.429534, 73.457653, 100.704727, 5.000000e-01, 113.669712, 37602.001942, 10
Bandhghar, 1103, 19.975718, 73.023919, 100.444038, 5.000000e-01, 113.393369, 37681.259287, 10
Deur, 1114, 20.000660, 72.913573, 100.000000, 5.000000e-01, 112.923178, 37817.011771, 10
Ambivali Tarf Bahare, 2055, 20.001802, 72.928734, 99.335007, 5.000000e-01, 112.220223, 38022.104751, 10
Gadchinchale, 1208, 20.066673, 73.024967, 98.513153, 5.000000e-01, 111.353450, 38278.586185, 10
Chinchvali, 376, 18.966669, 73.333329, 98.000000, 5.000000e-01, 110.813369, 38440.443967, 10
Ambivali  Tarf   Chon, 313, 19.206623, 73.220507, 97.602440, 5.000000e-01, 110.395538, 38566.760348, 10
Chariv, 1302, 19.433398, 73.504929, 97.272537, 5.000000e-01, 110.049207, 38672.194990, 10
Kedurli, 919, 19.209076, 73.472642, 97.000000, 5.000000e-01, 109.763365, 38759.720149, 10
Pofodi, 401, 19.390950, 73.499950, 96.759087, 5.000000e-01, 109.510894, 38837.411018, 10
Nimbapur, 1903, 19.978309, 73.006654, 96.550499, 5.000000e-01, 109.292452, 38904.922579, 10
Thune Bk., 993, 19.426745, 73.479892, 96.018013, 5.000000e-01, 108.735455, 39078.307557, 10
Pawale, 1191, 19.300206, 73.420968, 96.000000, 5.000000e-01, 108.716629, 39084.199148, 10
Umbarpada, 1456, 20.557984, 73.595314, 96.000000, 5.000000e-01, 108.716629, 39084.199148, 10
Ambegaon, 1020, 19.116667, 73.733326, 96.000000, 5.000000e-01, 108.716629, 39084.199148, 10
Chandroti, 1013, 19.464284, 73.285013, 95.206711, 5.000000e-01, 107.888589, 39345.389565, 10
Lavale, 815, 19.420642, 73.492806, 95.061409, 5.000000e-01, 107.737145, 39393.598729, 10
Nandeni, 427, 18.510441, 73.818224, 95.000000, 5.000000e-01, 107.673161, 39414.007981, 10
KochareKh., 182, 19.345486, 73.567651, 95.000000, 5.000000e-01, 107.673161, 39414.007981, 10
Shensari, 2001, 19.953841, 73.025854, 94.938568, 5.000000e-01, 107.609165, 39434.445443, 10
Khapari, 1318, 21.049997, 79.033329, 94.000000, 5.000000e-01, 106.632960, 39749.277810, 10
Gawali, 943, 19.172560, 73.474000, 93.000000, 5.000000e-01, 105.596026, 40090.144120, 10
Kandarwadi, 1965, 19.969594, 73.006015, 92.657455, 5.000000e-01, 105.241582, 40208.217873, 10
Musai, 1477, 19.454960, 73.457797, 92.455040, 5.000000e-01, 105.032314, 40278.308387, 10
